Age,Gender,Education_Level,Employment_Status,Income_Level,Location,Preferred_Learning_Style,Device_Used_for_Learning,Preferred_Study_Time,Courses_Enrolled,Course_Completion_Rate,Average_Study_Time_per_Week,Number_of_Assessments_Taken,Average_Assessment_Score,Forum_Participation,Peer_Interaction_Score,Instructor_Interaction_Frequency,Motivation_Level,Course_Satisfaction_Rating,Feedback_Sentiment,Certification_Achieved,Learning_Outcome_Status,Engagement_Level,Dropout_Risk,Course_Satisfaction_Level,Study_Efficiency,Assessment_Intensity,Interaction_Score,was_missing_Gender,was_missing_Education_Level,was_missing_Employment_Status,was_missing_Location,was_missing_Preferred_Learning_Style,was_missing_Device_Used_for_Learning,was_missing_Preferred_Study_Time,was_missing_Income_Level,was_missing_Engagement_Level,was_missing_Course_Completion_Rate,was_missing_Average_Study_Time_per_Week,was_missing_Number_of_Assessments_Taken,was_missing_Average_Assessment_Score,was_missing_Forum_Participation,was_missing_Peer_Interaction_Score,was_missing_Instructor_Interaction_Frequency,was_missing_Course_Satisfaction_Rating,was_zero_denom_efficiency,was_zero_denom_intensity
20,female,Senior secondary/Vocational,Student/Retired,1.0,Rural,Visual,Mobile,Morning,2,0.15006197415204,4.23011935779156,7.0,49.8578277761407,8.0,50.3721772801324,4.0,0.0,4.3906726389798,2.0,0.0,1.0,1.0,1.0,1.0,11.783602295295228,3.4982508745627188,90.3721772801324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,male,Senior secondary/Vocational,Employed full-time,1.0,Urban,Kinesthetic,Mobile,Afternoon,2,0.189161510946066,3.81812164985196,7.0,93.5724797274667,6.0,34.7069215958986,2.0,2.0,3.28432806894841,1.0,0.0,1.0,2.0,0.0,2.0,24.501047179550785,3.4982508745627188,54.7069215958986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,female,Senior secondary/Vocational,Part-time,2.0,Urban,Kinesthetic,Mobile,Morning,5,0.0955709462816668,1.9040355147112,19.0,53.5089350176664,4.0,57.9037458618369,4.0,2.0,3.93011793388496,1.0,1.0,0.0,0.0,1.0,2.0,28.088156154809674,3.799240151969606,97.90374586183691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,male,Junior secondary,Employed full-time,2.0,Urban,Visual,Tablet,Evening/Night,5,0.145596305993063,6.31873830752814,6.0,84.6428178080629,4.0,47.4124465134149,1.0,2.0,4.07919145254906,2.0,0.0,1.0,2.0,0.0,0.0,13.393405500230203,1.1997600479904018,57.4124465134149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,female,Associate/Bachelor,Part-time,2.0,Urban,Auditory,Mobile,Evening/Night,6,0.083822277181728,6.77869888537026,13.0,85.7934861179429,2.0,25.6765049514307,2.0,0.0,4.42181675786895,2.0,1.0,1.0,0.0,1.0,1.0,12.654468519697016,2.1663056157307112,45.6765049514307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,male,Senior secondary/Vocational,Employed full-time,1.0,Urban,Kinesthetic,Mobile,Afternoon,1,0.474306935382313,4.66884978649496,8.0,85.4647409052431,1.0,51.178137125814,1.0,2.0,4.08837422035282,2.0,1.0,0.0,2.0,0.0,0.0,18.301389726154383,7.992007992007993,61.178137125814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,male,Senior secondary/Vocational,Student/Retired,0.0,Urban,Kinesthetic,Mobile,Afternoon,2,0.178154613561761,7.62364389427501,13.0,82.1413293583752,4.0,57.5311959922959,2.0,2.0,3.78445173179652,2.0,1.0,0.0,1.0,1.0,0.0,10.773136489699054,6.496751624187906,77.53119599229589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,male,Senior secondary/Vocational,Part-time,1.0,Urban,Kinesthetic,Mobile,Afternoon,4,0.18261827253354,5.28139485716599,19.0,72.7768524846789,6.0,59.4773310422104,3.0,2.0,4.2096385176781,2.0,1.0,0.0,1.0,1.0,0.0,13.777245823634575,4.7488127968008,89.47733104221041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,female,No formal/Primary,Employed full-time,2.0,Urban,Kinesthetic,Tablet,Afternoon,2,0.748411882002939,7.02631085138387,4.0,89.5713641263747,1.0,60.4674993525838,2.0,2.0,4.50552954782732,2.0,0.0,0.0,0.0,0.0,0.0,12.74617930253301,1.999000499750125,80.4674993525838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,female,Associate/Bachelor,Part-time,2.0,Urban,Kinesthetic,Mobile,Morning,2,0.713133281641923,3.26432498091262,7.0,64.3784731713782,4.0,63.4092969449612,2.0,0.0,3.5195533142554,1.0,0.0,0.0,1.0,0.0,1.0,19.715793542052033,3.4982508745627188,83.4092969449612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,female,Senior secondary/Vocational,Employed full-time,2.0,Urban,Kinesthetic,Tablet,Afternoon,1,0.313847259548416,1.83042390165352,10.0,65.6137643725189,9.0,41.6011554137432,4.0,1.0,3.00037061163462,2.0,0.0,0.0,2.0,0.0,2.0,35.82663976006802,9.990009990009991,81.6011554137432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,female,No formal/Primary,Unemployed,2.0,Urban,Visual,Desktop/Laptop,Morning,2,0.0903430641132435,4.21685441316063,9.0,100.0,6.0,55.937273150154,0.0,0.0,4.79470766656343,1.0,0.0,0.0,0.0,1.0,2.0,23.708736766252073,4.497751124437781,55.937273150154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,male,No formal/Primary,Part-time,0.0,Rural,Kinesthetic,Mobile,Afternoon,2,0.437262469707121,6.23172821585262,12.0,100.0,3.0,54.328315024501,4.0,0.0,4.1684203678797,2.0,0.0,0.0,2.0,0.0,0.0,16.04433829565281,5.997001499250375,94.328315024501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,female,Senior secondary/Vocational,Student/Retired,2.0,Urban,Kinesthetic,Mobile,Evening/Night,3,0.218393409217764,1.56366209508178,11.0,63.2166397441361,8.0,56.1430787381022,6.0,2.0,3.87086819296325,2.0,0.0,0.0,0.0,1.0,2.0,40.40274251088825,3.665444851716095,116.14307873810219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,female,Senior secondary/Vocational,Employed full-time,2.0,Urban,Kinesthetic,Mobile,Afternoon,4,0.432226769830033,1.133603123628,8.0,85.1297962984569,6.0,35.2497195792818,6.0,0.0,2.81542117573504,2.0,0.0,1.0,2.0,0.0,1.0,75.03046177613754,1.9995001249687576,95.2497195792818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,male,No formal/Primary,Part-time,1.0,Urban,Kinesthetic,Mobile,Afternoon,6,0.664779910750276,4.62050679315947,10.0,100.0,6.0,59.6821290347035,3.0,1.0,2.22734934679074,0.0,1.0,0.0,0.0,0.0,0.0,21.637964515818766,1.6663889351774703,89.68212903470351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,female,No formal/Primary,Part-time,0.0,Urban,Kinesthetic,Mobile,Evening/Night,0,0.0443603414624844,6.40486321159471,8.0,77.7247839219788,6.0,54.1184809797458,2.0,2.0,4.63144146830201,2.0,0.0,0.0,2.0,0.0,2.0,12.133381771452088,,74.1184809797458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,female,Senior secondary/Vocational,Unemployed,0.0,Urban,Kinesthetic,Mobile,Afternoon,2,0.615761771796385,6.91965569218018,19.0,58.4599905037762,4.0,51.0898233729541,4.0,2.0,4.87444259536441,1.0,0.0,0.0,1.0,0.0,0.0,8.447175109409297,9.495252373813093,91.0898233729541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,male,Senior secondary/Vocational,Part-time,1.0,Urban,Kinesthetic,Mobile,Afternoon,3,0.10657739051136,3.51910838534851,8.0,68.9151085619562,2.0,38.0056085208399,3.0,0.0,4.03318106537973,0.0,0.0,1.0,2.0,0.0,0.0,19.577553023309317,2.665778073975342,68.0056085208399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,female,Senior secondary/Vocational,Part-time,1.0,Urban,Visual,Mobile,Afternoon,4,0.243456920048265,4.60495393343108,13.0,65.2299071836439,5.0,56.9717992293793,3.0,0.0,2.78613585070645,2.0,0.0,0.0,2.0,0.0,0.0,14.162084147257776,3.2491877030742313,86.9717992293793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,female,Senior secondary/Vocational,Employed full-time,1.0,Rural,Visual,Mobile,Morning,3,0.0296873206896078,3.31201542719854,11.0,82.3209340370741,1.0,50.691772348329,3.0,0.0,3.55100169001636,2.0,1.0,0.0,2.0,0.0,0.0,24.847736403897173,3.665444851716095,80.69177234832901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,male,Senior secondary/Vocational,Employed full-time,1.0,Rural,Kinesthetic,Mobile,Afternoon,1,0.23798135330411,3.93680223211987,12.0,81.7201032348136,3.0,45.6767485467268,5.0,0.0,3.31196098228651,0.0,0.0,0.0,2.0,0.0,1.0,20.752719008648775,11.988011988011989,95.6767485467268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,male,Junior secondary,Employed full-time,1.0,Urban,Auditory,Tablet,Evening/Night,3,0.201814136476928,7.98570919713841,8.0,73.7878787284793,11.0,71.258050242025,4.0,0.0,3.94196208496032,2.0,0.0,0.0,2.0,0.0,1.0,9.238833780866473,2.665778073975342,111.258050242025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,male,No formal/Primary,Student/Retired,1.0,Urban,Visual,Tablet,Morning,6,0.28111804552343,0.0,11.0,37.1390880603406,3.0,41.5278063479903,2.0,1.0,4.72998802570259,2.0,1.0,0.0,1.0,1.0,0.0,,1.8330278286952173,61.5278063479903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20,male,Senior secondary/Vocational,Student/Retired,2.0,Urban,Auditory,Mobile,Afternoon,4,0.450685069190708,5.51525809938342,8.0,68.592839352962,4.0,36.4324169830298,2.0,2.0,3.57832059084548,2.0,0.0,1.0,2.0,0.0,2.0,12.434668232914802,1.9995001249687576,56.4324169830298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,female,Senior secondary/Vocational,Employed full-time,0.0,Urban,Visual,Mobile,Morning,1,0.689530628233593,2.83782013610908,10.0,70.063111208023,2.0,53.6170888341627,5.0,0.0,2.5174941520583,1.0,1.0,1.0,0.0,0.0,0.0,24.680362914450907,9.990009990009991,103.6170888341627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,female,Senior secondary/Vocational,Part-time,0.0,Rural,Auditory,Tablet,Morning,8,0.602785982420179,6.33597492451753,6.0,84.66272354214,2.0,54.0074362222074,5.0,1.0,3.23342615081292,2.0,0.0,1.0,0.0,0.0,0.0,13.360116546237691,0.7499062617172854,104.0074362222074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,female,No formal/Primary,Unemployed,1.0,Urban,Kinesthetic,Desktop/Laptop,Evening/Night,5,0.385250414311605,3.16843501655042,2.0,91.3237629303114,7.0,54.6213665075408,4.0,2.0,2.46292420432705,2.0,0.0,0.0,0.0,1.0,0.0,28.81389347105379,0.3999200159968006,94.6213665075408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,male,Senior secondary/Vocational,Employed full-time,0.0,Urban,Kinesthetic,Mobile,Morning,5,0.477513147301906,1.63402788623466,9.0,99.7587191080139,1.0,55.611493352364,5.0,2.0,3.60046067035115,2.0,0.0,0.0,0.0,1.0,0.0,61.0134664661594,1.7996400719856027,105.611493352364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,female,Associate/Bachelor,Part-time,2.0,Rural,Auditory,Tablet,Morning,2,0.0384227621568323,5.00501100891123,7.0,77.0536637813292,2.0,50.7710671421375,1.0,2.0,2.83964699534042,2.0,0.0,0.0,0.0,1.0,2.0,15.39222819210056,3.4982508745627188,60.7710671421375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,female,Senior secondary/Vocational,Employed full-time,2.0,Urban,Auditory,Tablet,Afternoon,5,0.185845485740387,4.14097944008504,8.0,76.74203729449,5.0,41.4570339583335,3.0,2.0,2.65029328561917,1.0,0.0,0.0,0.0,1.0,1.0,18.52786533699317,1.5996800639872024,71.4570339583335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,female,Senior secondary/Vocational,Employed full-time,1.0,Urban,Visual,Mobile,Evening/Night,5,0.179769528272209,4.81963358765651,7.0,74.5554208779766,7.0,47.4097924129946,5.0,0.0,3.47279341088314,0.0,0.0,0.0,0.0,1.0,0.0,15.46589665492929,1.3997200559888021,97.40979241299459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,female,Senior secondary/Vocational,Student/Retired,0.0,Urban,Kinesthetic,Mobile,Morning,5,0.418035255746327,4.92672467181832,10.0,82.8599759293639,4.0,52.966222319398,6.0,2.0,1.70456122537114,2.0,0.0,1.0,0.0,0.0,0.0,16.815057952251365,1.999600079984003,112.966222319398,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34,female,No formal/Primary,Student/Retired,0.0,Urban,Kinesthetic,Mobile,Morning,4,0.195607480928344,2.50911763284617,6.0,86.4550754577356,2.0,57.2897978555011,7.0,2.0,3.47663050892299,1.0,1.0,1.0,1.0,0.0,0.0,34.44263899286106,1.4996250937265683,127.28979785550109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30,male,Associate/Bachelor,Part-time,1.0,Urban,Visual,Mobile,Morning,2,0.175930722668413,4.26197469559739,5.0,72.5892700652421,8.0,51.4967312448154,3.0,2.0,2.74223397848798,0.0,0.0,1.0,2.0,0.0,2.0,17.02784446274313,2.4987506246876565,81.49673124481541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,male,Senior secondary/Vocational,Employed full-time,2.0,Urban,Auditory,Mobile,Afternoon,0,0.2691267487434015,6.36665128162556,6.0,46.9260033430711,2.0,50.6819136279135,3.0,1.0,3.2739389740324,2.0,0.0,1.0,0.0,0.0,0.0,7.369436746399787,,80.6819136279135,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
56,male,Senior secondary/Vocational,Employed full-time,1.0,Urban,Kinesthetic,Mobile,Afternoon,3,0.126426088514568,2.9413358329873,11.0,61.4341587412936,3.0,44.9339771907928,5.0,0.0,4.2110902110617,1.0,0.0,1.0,2.0,0.0,1.0,20.879383669443545,3.665444851716095,94.9339771907928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,female,Junior secondary,Employed full-time,1.0,Urban,Kinesthetic,Mobile,Evening/Night,2,0.32535302588045,2.78863138708543,7.0,58.593478785291,4.0,40.8375734571981,3.0,2.0,2.981350071799,2.0,0.0,0.0,0.0,1.0,0.0,21.00402191362949,3.4982508745627188,70.83757345719809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,male,Senior secondary/Vocational,Employed full-time,1.0,Urban,Kinesthetic,Mobile,Morning,0,0.275758602329142,3.98282342659702,14.0,69.6518516156711,5.0,39.3411277484271,4.0,0.0,4.15314099047263,2.0,1.0,0.0,0.0,1.0,1.0,17.483669369143623,,79.3411277484271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,female,Senior secondary/Vocational,Employed full-time,1.0,Urban,Kinesthetic,Mobile,Morning,1,0.53901981015488,3.17425040297194,8.0,61.9628447178076,4.0,56.3814408047365,1.0,0.0,4.07276180124917,2.0,0.0,1.0,0.0,0.0,1.0,19.51431756683259,7.992007992007993,66.3814408047365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,female,Junior secondary,Part-time,2.0,Urban,Kinesthetic,Desktop/Laptop,Morning,0,0.2691267487434015,1.44984080513628,9.0,83.8373667371076,9.0,46.9679434094387,3.0,1.0,4.46649637643888,2.0,0.0,0.0,0.0,1.0,0.0,57.785365865300854,,76.9679434094387,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
38,female,Senior secondary/Vocational,Employed full-time,1.0,Urban,Auditory,Mobile,Afternoon,4,0.409143687870416,5.38820405522304,15.0,69.5717610394154,6.0,40.1528168128378,0.0,2.0,3.33332967656084,2.0,0.0,0.0,0.0,1.0,1.0,12.90946869454474,3.7490627343164205,40.1528168128378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,female,Junior secondary,Employed full-time,0.0,Urban,Kinesthetic,Mobile,Morning,6,0.210952433872983,7.47518732644355,9.0,100.0,3.0,46.0098475562766,2.0,0.0,1.93706488179382,2.0,1.0,0.0,1.0,0.0,0.0,13.37580181361913,1.4997500416597234,66.0098475562766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,male,Associate/Bachelor,Employed full-time,0.0,Rural,Auditory,Mobile,Morning,4,0.297588837877896,5.6908108190077,7.0,65.5183921232695,3.0,54.4400442963078,4.0,1.0,2.45396974483772,2.0,0.0,0.0,1.0,0.0,1.0,11.510992583321991,1.7495626093476628,94.4400442963078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,female,No formal/Primary,Employed full-time,1.0,Rural,Kinesthetic,Mobile,Evening/Night,1,0.0783794109618173,1.26633592276178,9.0,78.0083948254383,7.0,36.7617774276517,5.0,2.0,5.0,2.0,1.0,0.0,0.0,1.0,2.0,61.55305268664863,8.991008991008991,86.76177742765171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,female,No formal/Primary,Employed full-time,0.0,Urban,Kinesthetic,Mobile,Afternoon,3,0.289872454332131,4.72087359940928,15.0,80.2083702281496,7.0,47.026167089859,1.0,0.0,4.67936486370698,2.0,0.0,1.0,2.0,0.0,2.0,16.986555980275266,4.998333888703765,57.026167089859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,female,No formal/Primary,Student/Retired,2.0,Rural,Auditory,Mobile,Morning,2,0.0391444786752393,0.653213751136106,4.0,97.5078239481946,5.0,46.5778284329733,4.0,2.0,5.0,2.0,1.0,0.0,0.0,1.0,1.0,149.04581840241474,1.999000499750125,86.57782843297329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,female,Senior secondary/Vocational,Part-time,2.0,Urban,Auditory,Tablet,Morning,2,0.2691267487434015,4.64387005706364,11.0,87.0679372589275,4.0,46.2386883925523,4.0,0.0,4.14550809570806,2.0,0.0,1.0,2.0,0.0,2.0,18.74496728418049,5.497251374312844,86.23868839255229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30,female,Junior secondary,Employed full-time,2.0,Urban,Visual,Tablet,Afternoon,5,0.206651474734951,5.29428082606511,9.0,70.2973518876814,5.0,57.1347882281389,3.0,0.0,3.65403984160483,0.0,1.0,1.0,0.0,1.0,0.0,13.275471914851948,1.7996400719856027,87.1347882281389,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
61,female,Senior secondary/Vocational,Part-time,2.0,Urban,Auditory,Tablet,Evening/Night,2,0.0655394314795966,4.1698197425005,13.0,64.5399264947629,2.0,43.8847289301954,3.0,1.0,2.05322070916179,2.0,0.0,0.0,1.0,1.0,2.0,15.474158673678321,6.496751624187906,73.8847289301954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,female,Junior secondary,Self-employed,1.0,Urban,Kinesthetic,Mobile,Morning,2,0.592364675612406,3.08247886506574,8.0,75.5552700013986,1.0,61.8482829095811,2.0,0.0,2.77621210863064,0.0,0.0,0.0,1.0,0.0,0.0,24.503255351415472,3.99800099950025,81.8482829095811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,female,Junior secondary,Unemployed,0.0,Rural,Kinesthetic,Tablet,Afternoon,2,0.224051797477072,2.24376830769708,14.0,68.0297199972858,5.0,51.0609832423272,3.0,0.0,2.94623098818739,1.0,1.0,0.0,0.0,1.0,1.0,30.30589828091339,6.9965017491254375,81.0609832423272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,female,Senior secondary/Vocational,Employed full-time,2.0,Urban,Auditory,Tablet,Morning,1,0.478819056726978,4.68432574777219,6.0,70.2973518876814,5.0,55.1733113004772,6.0,2.0,4.64581211238677,2.0,0.0,0.0,0.0,1.0,0.0,15.003727738910543,5.994005994005994,115.1733113004772,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29,male,Junior secondary,Student/Retired,1.0,Urban,Kinesthetic,Desktop/Laptop,Morning,3,0.418708418437703,4.92672467181832,11.0,55.0972757883889,4.0,45.7539790019077,0.0,1.0,3.12149383930709,1.0,1.0,0.0,0.0,1.0,0.0,11.181078379539032,3.665444851716095,45.7539790019077,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51,female,Junior secondary,Unemployed,2.0,Urban,Kinesthetic,Desktop/Laptop,Morning,0,0.374141494828865,5.08737659810117,9.0,85.3760633042409,3.0,34.4429533517695,3.0,0.0,3.91808147729359,2.0,0.0,0.0,1.0,1.0,1.0,16.778644752061137,,64.4429533517695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,female,No formal/Primary,Employed full-time,2.0,Rural,Kinesthetic,Mobile,Evening/Night,3,0.112856758507447,4.5800872507163,7.0,56.7461698534591,5.0,53.0357528152849,2.0,0.0,2.66317876481326,1.0,0.0,0.0,1.0,0.0,0.0,12.387052843096637,2.332555814728424,73.0357528152849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,female,Senior secondary/Vocational,Unemployed,2.0,Urban,Visual,Tablet,Afternoon,1,0.416044599179696,3.67080774601281,10.0,75.761879247566,9.0,60.6229338957595,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,20.633400354317377,9.990009990009991,80.6229338957595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,female,No formal/Primary,Employed full-time,2.0,Urban,Auditory,Tablet,Morning,3,0.164033731383074,4.50654028599165,11.0,82.4775878679464,6.0,55.3869339545027,2.0,0.0,3.69669755203332,2.0,0.0,0.0,2.0,0.0,1.0,18.297692895672363,3.665444851716095,75.3869339545027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,female,Senior secondary/Vocational,Employed full-time,2.0,Urban,Auditory,Tablet,Evening/Night,2,0.383932684506322,5.3866461660136,9.0,63.2258426508603,8.0,54.2449624898611,5.0,0.0,3.86774246117782,1.0,0.0,0.0,0.0,1.0,2.0,11.735336861893817,4.497751124437781,104.24496248986111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,female,Senior secondary/Vocational,Student/Retired,1.0,Rural,Kinesthetic,Mobile,Afternoon,3,0.380240281015009,3.94689423565677,17.0,87.1257229039979,7.0,32.3226006187476,3.0,2.0,3.70701695226506,1.0,0.0,0.0,0.0,1.0,0.0,22.06891008302397,5.664778407197601,62.3226006187476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,female,Senior secondary/Vocational,Student/Retired,2.0,Rural,Visual,Mobile,Morning,2,0.310211037925753,5.63182587229995,10.0,79.4645407369235,4.0,50.0095418280641,4.0,1.0,4.17909769738701,2.0,0.0,1.0,0.0,1.0,2.0,14.107402312522964,4.997501249375313,90.0095418280641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,male,Junior secondary,Employed full-time,1.0,Rural,Kinesthetic,Mobile,Afternoon,4,0.237321924663989,0.953681758185301,9.0,50.2628438490132,3.0,37.7936132436741,3.0,2.0,4.77080461314365,2.0,0.0,1.0,1.0,1.0,1.0,52.648794656509324,2.249437640589852,67.7936132436741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,female,Junior secondary,Unemployed,2.0,Rural,Kinesthetic,Mobile,Evening/Night,2,0.224627384924555,7.38598452307208,14.0,63.9507392332709,6.0,45.4615737760284,6.0,1.0,3.57758959820717,2.0,1.0,0.0,2.0,0.0,1.0,8.657218521783937,6.9965017491254375,105.4615737760284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,female,Senior secondary/Vocational,Employed full-time,1.0,Urban,Kinesthetic,Mobile,Afternoon,4,0.351725211735027,2.66892548194643,8.0,75.8335234248087,5.0,58.0569209667408,5.0,0.0,3.11487907356162,1.0,0.0,0.0,0.0,0.0,2.0,28.40286140477768,1.9995001249687576,108.05692096674079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,female,No formal/Primary,Employed full-time,1.0,Urban,Kinesthetic,Mobile,Morning,6,0.0947455196877793,5.15083072439018,10.0,60.3682173127154,3.0,48.0324389803391,4.0,2.0,3.45681953091652,2.0,1.0,0.0,0.0,1.0,1.0,11.717818488661845,1.6663889351774703,88.0324389803391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,female,No formal/Primary,Employed full-time,0.0,Rural,Kinesthetic,Desktop/Laptop,Morning,8,0.177865450591052,6.48734104906195,7.0,70.8130793629714,4.0,49.4233747322896,3.0,2.0,3.20603246475154,1.0,1.0,0.0,0.0,1.0,1.0,10.913895990903432,0.8748906386701663,79.4233747322896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,male,No formal/Primary,Student/Retired,1.0,Urban,Kinesthetic,Mobile,Evening/Night,2,0.134722655646671,4.69736552524383,12.0,49.7625448998599,5.0,62.5055307223652,4.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,2.0,10.59145880253269,5.997001499250375,102.5055307223652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,female,No formal/Primary,Employed full-time,0.0,Urban,Auditory,Mobile,Afternoon,1,0.113446418954103,6.29996830474135,6.0,57.2508648505571,5.0,34.5352198159446,2.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,2.0,9.086042348043076,5.994005994005994,54.5352198159446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,female,Senior secondary/Vocational,Part-time,1.0,Urban,Auditory,Mobile,Afternoon,2,0.543782452567933,2.83425967280085,10.0,84.7211932179811,7.0,44.6266695175312,4.0,0.0,4.30599538411993,2.0,0.0,0.0,1.0,0.0,0.0,29.881281785483907,4.997501249375313,84.6266695175312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,male,Senior secondary/Vocational,Student/Retired,0.0,Urban,Visual,Mobile,Morning,6,0.518076056577222,3.54435773909708,5.0,52.4736467147506,1.0,55.5862599395594,1.0,1.0,3.23776025762755,2.0,1.0,0.0,2.0,0.0,2.0,14.800663452403654,0.8331944675887352,65.5862599395594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,female,Senior secondary/Vocational,Employed full-time,1.0,Urban,Visual,Mobile,Morning,6,0.553525132076546,11.0950929424748,10.0,64.064932187864,9.0,33.6435183192751,6.0,2.0,4.29606539911939,0.0,0.0,0.0,0.0,0.0,0.0,5.773647762324473,1.6663889351774703,93.6435183192751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
